-87,-403.458
-88,-400.687
-87,-395.934
-86,-391.207
-85,-386.507
-84,-381.833
-82,-376.189
-79,-369.586
-77,-364.021
-74,-357.496
-70,-350.019
-66,-342.595
-62,-335.223
-57,-326.907
-52,-318.652
-47,-310.458
-41,-301.328
-35,-292.267
-29,-283.275
-22,-273.355
-14,-262.517
-7,-252.761
1,-242.085
9,-231.493
18,-219.991
26,-209.578
36,-197.257
45,-186.034
55,-173.906
64,-162.875
75,-149.944
85,-138.116
96,-125.393
106,-113.772
117,-101.255
129,-87.8482
140,-75.5524
152,-62.3669
164,-49.2956
176,-36.3379
188,-23.4935
200,-10.7618
213,2.85333
225,15.3523
238,28.7357
251,41.9995
264,55.1443
276,67.1752
289,80.0925
302,92.8924
315,105.575
329,119.138
342,131.58
355,143.906
368,156.119
381,168.216
394,180.201
407,192.072
419,202.835
432,214.49
445,226.034
457,236.471
470,247.803
482,258.028
494,268.153
506,278.178
518,288.104
530,297.93
542,307.658
553,316.292
564,324.837
575,333.293
586,341.662
596,348.948
606,356.156
616,363.285
626,370.338
635,376.318
644,382.23
653,388.075
662,393.853
670,398.569
677,402.232
685,406.842
692,410.4
699,413.91
705,416.378
711,418.807
716,420.203
721,421.57
726,422.908
730,423.222
734,423.517
738,423.792
741,423.053
744,422.304
746,420.549
748,418.793
749,416.041
750,413.296
750,409.565
750,405.85
750,402.152
749,397.475
748,392.824
746,387.203
744,381.617
742,376.065
739,369.552
736,363.082
732,355.66
728,348.289
724,340.969
719,332.706
714,324.502
708,315.363
702,306.292
696,297.289
689,287.359
682,277.505
675,267.728
667,257.031
659,246.418
651,235.89
642,224.45
633,213.102
623,200.851
614,189.696
604,177.636
593,164.681
583,152.829
572,140.081
561,127.44
550,114.905
539,102.477
527,89.1598
515,75.9565
503,62.867
491,49.8909
479,37.0276
467,24.2766
454,10.6419
442,-1.87698
429,-15.2806
416,-28.5651
403,-41.731
390,-54.7787
377,-67.7089
364,-80.522
351,-93.2186
338,-105.799
325,-118.264
312,-130.615
299,-142.85
286,-154.972
273,-166.981
260,-178.877
247,-190.661
234,-202.332
221,-213.893
209,-224.348
196,-235.696
184,-245.94
171,-257.078
159,-267.113
147,-277.048
135,-286.885
123,-296.623
112,-305.268
101,-313.824
89,-323.288
79,-330.664
68,-338.958
57,-347.165
47,-354.29
37,-361.338
28,-367.314
18,-374.219
9,-380.052
1,-384.822
-8,-390.532
-16,-395.179
-24,-399.77
-31,-403.309
-38,-406.801
-45,-410.246
-51,-412.649
-57,-415.015
-63,-417.343
-68,-418.639
-73,-419.906
-77,-420.151
-81,-420.377
-85,-420.584
-88,-419.777
-91,-418.961
-93,-417.14
-95,-415.319
-96,-412.502
-97,-409.694
-98,-406.895
-98,-403.108
-97,-398.344
-96,-393.606
-95,-388.895
-93,-383.215
-91,-377.57
-89,-371.959
-86,-365.389
-83,-358.862
-79,-351.383
-75,-343.956
-71,-336.582
-66,-328.264
-61,-320.007
-55,-310.815
-49,-301.691
-43,-292.637
-36,-282.656
-29,-272.752
-22,-262.924
-14,-252.178
-6,-241.517
2,-230.941
11,-219.454
20,-208.059
29,-196.758
38,-185.548
48,-173.435
58,-161.422
68,-149.509
79,-136.7
89,-124.995
100,-112.393
111,-99.8973
123,-86.513
134,-74.2394
146,-61.0758
158,-48.0262
170,-35.0903
182,-22.2673
194,-9.55698
207,4.03688
220,17.5103
232,29.8683
245,43.1114
258,56.2356
271,69.2415
284,82.1297
297,94.9005
310,107.555
323,120.093
336,132.515
349,144.822
362,157.015
375,169.094
388,181.059
401,192.911
414,204.651
427,216.279
439,226.8
452,238.214
464,248.523
476,258.731
489,269.833
501,279.832
513,289.731
524,298.535
536,308.245
547,316.862
558,325.39
569,333.83
580,342.182
590,349.451
600,356.642
610,363.756
620,370.792
629,376.756
638,382.652
647,388.481
656,394.244
664,398.944
671,402.591
679,407.186
686,410.729
693,414.224
699,416.676
705,419.091
710,420.472
715,421.824
720,423.148
724,423.447
728,423.728
732,423.989
735,423.236
737,421.477
740,420.713
741,417.948
743,416.186
743,412.433
744,409.692
744,405.964
744,402.252
743,397.563
742,392.899
740,387.265
738,381.666
736,376.101
733,369.576
730,363.093
726,355.658
722,348.275
718,340.944
713,332.668
708,324.453
703,316.297
697,307.206
691,298.182
684,288.232
677,278.358
670,268.561
662,257.844
654,247.212
645,235.668
637,225.213
628,213.846
618,201.576
608,189.406
599,178.332
588,165.358
578,153.488
567,140.721
556,128.061
545,115.509
534,103.063
522,89.7272
511,77.5017
499,64.3857
487,51.3832
474,37.4982
462,24.7301
450,12.074
437,-1.46625
424,-14.8866
411,-28.1877
399,-40.3744
386,-53.4473
